sum_pl_fwd_count,sum_pl_bwd_count,pl_count_ratio,sum_pl_fwd_bytes,sum_pl_bwd_bytes,pl_flow_bwd_fwd_byte_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
148,144,0.9664429530201343,7645,70243,9.18809679529104,dns,dns,0.5651176496249684,0.15941190200721533,0.2893305309087464
128,128,0.9922480620155039,6481,56576,8.729517049837987,dns,dns,0.5562827667564996,0.16824678487568412,0.2650929254868326
116,116,0.9914529914529915,7789,58674,7.532931056618308,dns,dns,0.5556855645142146,0.1688439871179691,0.26345456168268466
120,121,1.0,6028,47206,7.831121433311214,dns,dns,0.5534451744710707,0.17108437716111302,0.25730827874205775
136,133,0.9708029197080292,6765,61791,9.133924611973393,dns,dns,0.5526412551884031,0.17188829644378056,0.2551028076957007
111,111,0.9910714285714286,8327,51555,6.191305392097995,dns,dns,0.5502052762761451,0.17432427535603856,0.2484199465225061
115,115,0.9913793103448276,6066,62541,10.310089020771514,dns,dns,0.5413944553812731,0.18313509625091062,0.22424835268562315
120,120,0.9917355371900827,6081,52584,8.647261963492847,dns,dns,0.5396301650917539,0.1848993865404298,0.2194082011495233
117,117,0.9915254237288136,5921,53901,9.103360918763723,dns,dns,0.5364743500519894,0.1880552015801943,0.2107505425413556
102,104,1.0097087378640777,4912,36012,7.3314332247557,dns,dns,0.5357624674747866,0.18876708415739707,0.20879756486526713
129,124,0.9538461538461539,6432,55894,8.689987562189055,dns,dns,0.5355833340065999,0.18894621762558383,0.20830613035680678
100,101,1.0,5039,43747,8.681682873586029,dns,dns,0.531182739605269,0.19334681202691473,0.19623354577257812
109,109,0.990909090909091,5537,51980,9.387755102040817,dns,dns,0.528789996226118,0.1957395554060657,0.18966929690101297
110,109,0.9819819819819819,5616,57665,10.26798433048433,dns,dns,0.5277561218404381,0.1967734297917456,0.18683296734362087
109,109,0.990909090909091,5493,51754,9.421809575823776,dns,dns,0.5272659287076249,0.1972636229245588,0.1854881721821524
103,103,0.9903846153846154,5303,50819,9.583066188949651,dns,dns,0.5253871112172522,0.19914244041493145,0.18033382688189215
107,106,0.9814814814814815,5652,40828,7.223637650389243,dns,dns,0.5248242112218816,0.19970534041030208,0.17878956781440825
105,104,0.9811320754716981,5472,54543,9.96765350877193,dns,dns,0.5227657714118359,0.2017637802203478,0.1731424468911973
101,101,0.9901960784313726,4983,43666,8.762994180212724,dns,dns,0.5198732397551324,0.20465631187705124,0.16520707955137848
97,97,0.9897959183673469,4967,45270,9.114153412522649,dns,dns,0.5151888608328895,0.20934069079929418,0.15235596090562176
88,87,0.9775280898876404,7317,40528,5.538882055487221,dns,dns,0.5147149767872644,0.20981457484491928,0.15105590807135139
106,104,0.9719626168224299,5420,53904,9.945387453874538,dns,dns,0.5114000668790925,0.21312948475309124,0.14196178882159716
121,109,0.8934426229508197,5834,50852,8.716489544052108,dns,dns,0.5100137832307333,0.21451576840145037,0.13815866018118284
92,92,0.989247311827957,4926,49705,10.090336987413723,dns,dns,0.5064669512351436,0.21806260039704006,0.1284282861981012
102,99,0.9611650485436893,5111,46402,9.078849540207395,dns,dns,0.5064579403996335,0.21807161123255014,0.128403565884446
91,91,0.9891304347826086,4580,41128,8.979912663755458,dns,dns,0.5054883372546156,0.21904121437756807,0.12574355795964776
95,95,0.9895833333333334,4788,45125,9.424603174603174,dns,dns,0.5054548578150756,0.2190746938171081,0.12565171051159463
96,95,0.979381443298969,4858,45475,9.360848085631947,dns,dns,0.5045715522112241,0.21995799942095962,0.12322845114167946
85,85,0.9883720930232558,4389,42414,9.663704716336296,dns,dns,0.5031884050913437,0.22134114654084003,0.11943392724914847
94,92,0.968421052631579,5052,45351,8.976840855106888,dns,dns,0.49515029539758487,0.22937925623459882,0.09738218825092071
88,86,0.9662921348314607,4427,41332,9.336345154732324,dns,dns,0.49463113292514943,0.22989841870703426,0.0959579186432653
89,86,0.9555555555555556,4550,41125,9.038461538461538,dns,dns,0.49293453185806524,0.23159501977411845,0.09130346562622038
90,87,0.9560439560439561,4887,37231,7.6183752813587065,dns,dns,0.49114733547686823,0.23338221615531546,0.08640047354994462
86,85,0.9770114942528736,4059,32030,7.891106183789111,dns,dns,0.4896684172389068,0.23486113439327688,0.08234321130474709
36,36,0.972972972972973,1908,19042,9.980083857442349,dns,dns,0.4864692119313472,0.2380603397008365,0.07356651589602103
78,77,0.9746835443037974,4068,40790,10.027040314650934,dns,dns,0.4730678003584788,0.2514617512737049,0.036801101952717685
78,77,0.9746835443037974,3984,32762,8.223393574297189,dns,dns,0.46977395282611123,0.25475559880607246,0.027764765195566365
57,57,0.9827586206896551,3009,29072,9.661681621801263,dns,dns,0.4683712330720676,0.25615831856011606,0.023916545765587216
51,51,0.9807692307692307,2619,25279,9.652157311951127,dns,dns,0.46099362721296355,0.26353592441922014,0.0036768320723192804
59,59,0.9833333333333333,2945,24757,8.406451612903226,dns,dns,0.45965338010024337,0.2648761715319403,0.0
