pkt_flow_count_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
1.0735294117647058,dns,dns_attack,0.5623882847490278,0.23451493570985538,0.3748734184983801
1.0740740740740742,dns,dns_attack,0.5623882847490278,0.23451493570985538,0.3748734184983801
1.0714285714285714,dns,dns_attack,0.5527005121498983,0.24420270830898483,0.35554199778955786
1.069767441860465,dns,dns_attack,0.5481171086635453,0.24878611179533783,0.34639606665148237
1.0681818181818181,dns,dns_attack,0.538286613363817,0.2586166070950662,0.32677985059452996
1.0606060606060606,dns,dns_attack,0.5155897491689845,0.2813134712898987,0.28148949865535056
1.0588235294117647,dns,dns_attack,0.511314095714862,0.2855891247440212,0.27295766588563863
1.056338028169014,dns,dns_attack,0.511314095714862,0.2855891247440212,0.27295766588563863
1.051948051948052,dns,dns_attack,0.4942063819998327,0.3026968384590505,0.23882015823800484
1.0476190476190477,dns,dns_attack,0.4816653912086816,0.31523782925020155,0.21379529657775165
1.0481927710843373,dns,dns_attack,0.4816653912086816,0.31523782925020155,0.21379529657775165
1.037037037037037,dns,dns,0.44190287984231874,0.35500034061656444,0.13445137847922428
1.0350877192982457,dns,dns,0.4382382926824114,0.3586649277764718,0.12713889510005383
1.0357142857142858,dns,dns_attack,0.4382382926824114,0.3586649277764718,0.12713889510005383
1.0333333333333334,dns,dns_attack,0.4382382926824114,0.3586649277764718,0.12713889510005383
1.0256410256410255,dns,dns_attack,0.4268094587008062,0.37009376175807696,0.10433328156515864
1.0217391304347827,dns,dns,0.41915461941314336,0.3777486010457398,0.08905846816362106
1.0222222222222221,dns,dns_attack,0.41915461941314336,0.3777486010457398,0.08905846816362106
1.02020202020202,dns,dns_attack,0.41567867773820943,0.38122454272067374,0.08212241653876007
1.0175438596491229,dns,dns_attack,0.40822346931082365,0.3886797511480595,0.06724595560751345
1.0142857142857142,dns,dns_attack,0.40119135956110547,0.3957118608977777,0.053213764961891896
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
1.0,dns,dns,0.37452374615289563,0.42237947430598755,0.0
