pl_count_ratio,pl_flow_bwd_fwd_byte_ratio,pl_flow_count_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
0.990909090909091,9.387755102040817,1.0,dns,dns,0.5664906122214957,0.04165784930999339,0.22887421512482886
0.990909090909091,9.421809575823776,1.0,dns,dns,0.5664906122214957,0.04165784930999339,0.22887421512482886
0.9910714285714286,6.191305392097995,1.0,dns,dns,0.5664906122214957,0.04165784930999339,0.22887421512482886
0.9913793103448276,10.310089020771514,1.0,dns,dns,0.566081529442076,0.042066932089413034,0.22689452505394136
0.9914529914529915,7.532931056618308,1.0,dns,dns,0.566081529442076,0.042066932089413034,0.22689452505394136
0.9915254237288136,9.103360918763723,1.0,dns,dns,0.566081529442076,0.042066932089413034,0.22689452505394136
0.9917355371900827,8.647261963492847,1.0,dns,dns,0.566081529442076,0.042066932089413034,0.22689452505394136
0.989247311827957,10.090336987413723,1.0,dns,dns,0.564116355677703,0.04403210585378603,0.2173843838682954
0.9891304347826086,8.979912663755458,1.0,dns,dns,0.564116355677703,0.04403210585378603,0.2173843838682954
0.9895833333333334,9.424603174603174,1.0,dns,dns,0.5636245392098773,0.04452392232161173,0.21500431746844662
0.9897959183673469,9.114153412522649,1.0,dns,dns,0.5636245392098773,0.04452392232161173,0.21500431746844662
0.9901960784313726,8.762994180212724,1.0,dns,dns,0.5632175261225024,0.04493093540898663,0.2130346433380903
0.9903846153846154,9.583066188949651,1.0,dns,dns,0.5628108069535819,0.04533765457790717,0.21106639157864482
0.9883720930232558,9.663704716336296,1.0,dns,dns,0.5624886468963565,0.04565981463513258,0.20950734998948173
0.9827586206896551,9.661681621801263,1.0,dns,dns,0.5599024078006919,0.048246053730797156,0.19699166339448215
0.9833333333333333,8.406451612903226,1.0,dns,dns,0.5590940493671793,0.049054412164309724,0.19307974325251687
0.9814814814814815,7.223637650389243,1.0,dns,dns,0.5523938583426905,0.055754603188798546,0.160655250432149
0.9819819819819819,10.26798433048433,1.0,dns,dns,0.5523938583426905,0.055754603188798546,0.160655250432149
0.9807692307692307,9.652157311951127,1.0,dns,dns,0.549474832835143,0.05867362869634607,0.14652909772008238
0.979381443298969,9.360848085631947,1.0,dns,dns,0.5425396556127012,0.06560880591878782,0.11296742712962393
0.9770114942528736,7.891106183789111,1.0,dns,dns,0.5345794408628949,0.07356902066859417,0.07444525290200543
0.972972972972973,9.980083857442349,1.0,dns,dns,0.5191960879736713,0.08895237355781771,0.0
