pl_count_ratio,pl_flow_bwd_fwd_byte_ratio,pl_flow_count_ratio,predicted_label,true_label,anomaly_score,decision_score,normalized_anomaly_score
0.9714285714285714,2.7943056362579894,1.0,dns,dns,0.4506431818721196,0.15750527965936945,0.2397683506096937
0.975609756097561,2.7528921795465062,1.0,dns,dns,0.45063054893750726,0.1575179125939818,0.23970917256417823
0.9565217391304348,2.9231568016614746,1.0,dns,dns,0.44822536886618025,0.1599230926653088,0.228442284853547
0.975,2.6313340227507758,1.0,dns,dns,0.44733613362126157,0.16081232791022748,0.2242767282815994
0.9761904761904762,2.1476769911504423,1.0,dns,dns,0.4443103470536366,0.16383811447785246,0.21010265545429596
0.9636363636363636,2.9922535211267607,1.0,dns,dns,0.4429068894055561,0.16524157212593293,0.2035282621620611
0.95,1.3722794959908362,1.0,dns,dns,0.4423809144984437,0.16576754703304536,0.20106437170841374
0.9705882352941176,2.5736568457538995,1.0,dns,dns,0.4406897567731097,0.16745870475837937,0.19314226873597717
0.9565217391304348,1.439143135345667,1.0,dns,dns,0.44013511689152374,0.1680133446399653,0.19054409933479
0.967741935483871,2.26929012345679,1.0,dns,dns,0.4377993235901932,0.17034913794129586,0.1796022488034843
0.96,1.6780575539568345,1.0,dns,dns,0.43589313618487396,0.17225532534661508,0.17067285523865983
0.9333333333333333,1.4838235294117648,1.0,dns,dns,0.43539607437773403,0.17275238715375502,0.16834440605805479
0.95,1.4339622641509433,1.0,dns,dns,0.4325800248412359,0.17556843669025313,0.15515283080198894
0.9629629629629629,2.177504393673111,1.0,dns,dns,0.43236389700400124,0.1757845645274878,0.1541403959733898
0.9655172413793104,2.015459723352319,1.0,dns,dns,0.43232030383636605,0.175828157695123,0.15393618701184386
0.9565217391304348,1.49645390070922,1.0,dns,dns,0.43042328514988887,0.17772517638160018,0.14504974363061485
0.95,1.450765864332604,1.0,dns,dns,0.42853593180842536,0.17961252972306369,0.1362085768414596
0.9444444444444444,1.6695121951219511,1.0,dns,dns,0.42663382799992766,0.1815146335315614,0.12729831258316504
0.9333333333333333,1.7398753894080996,1.0,dns,dns,0.4263361292438398,0.18181233228764926,0.12590376483332189
0.9375,2.287425149700599,1.0,dns,dns,0.42612864023704444,0.1820198212944446,0.12493179796538434
0.9444444444444444,2.231081081081081,1.0,dns,dns,0.42593184093461117,0.18221662059687788,0.12400990622493624
0.95,1.482948294829483,1.0,dns,dns,0.4258428199561583,0.18230564157533075,0.12359289405188711
0.9375,2.1859375,1.0,dns,dns,0.42447267574936054,0.1836757857821285,0.11717455510529606
0.9473684210526315,2.049586776859504,1.0,dns,dns,0.4232159262821419,0.18493253524934716,0.11128740540854354
0.9696969696969697,1.85993031358885,1.0,dns,dns,0.4219049184349215,0.18624354309656754,0.10514608635369238
0.9285714285714286,1.7294938917975566,1.0,dns,dns,0.4210086498058027,0.18713981172568633,0.1009475824149535
0.9230769230769231,1.5335753176043556,1.0,dns,dns,0.42076595752731827,0.18738250400417078,0.09981070843095585
0.9523809523809523,1.5202558635394456,1.0,dns,dns,0.4202312548441335,0.18791720668735556,0.09730593335742355
0.9523809523809523,2.0442571127502633,1.0,dns,dns,0.41940191944782,0.18874654208366903,0.09342097318495712
0.9473684210526315,1.9926017262638718,1.0,dns,dns,0.4190446613872594,0.18910380014422967,0.091747424289371
0.96,1.8849785407725321,1.0,dns,dns,0.41809071046654583,0.19005775106494321,0.08727871193254422
0.9444444444444444,1.6277372262773722,1.0,dns,dns,0.4177316041316447,0.19041685739984437,0.08559650493285154
0.96,1.8309481216457961,1.0,dns,dns,0.4164787158653044,0.19166974566618467,0.07972744274532251
0.9444444444444444,1.608644859813084,1.0,dns,dns,0.41392780910973065,0.1942206524217584,0.06777790918732873
0.9285714285714286,1.8556338028169015,1.0,dns,dns,0.4092363526262696,0.19891210890521943,0.04580112914137335
0.8695652173913043,1.7482517482517483,1.0,dns,dns,0.40858437999122016,0.1995640815402689,0.04274701167338124
0.9375,1.8150684931506849,1.0,dns,dns,0.40339745755674994,0.2047510039747391,0.018449258116539635
0.9375,1.9258202567760343,1.0,dns,dns,0.39945903293654195,0.2086894285949471,0.0
